X,Y,Z
0.0,0.0,0.0
0.08160279068703476,-0.19820507880874652,0.09107233450438962
0.06634643722336107,-0.160140793874679,-0.11397997225648868
0.17817863711920365,0.048582864224560415,-0.026273819682206934
0.14705511781856062,0.1238124509492806,0.09272130822515044
0.08721808837703005,0.14487937989987287,0.29862879892447436
0.0010869743929770165,0.2357746977824744,0.09004617543897826
-0.04206506642913368,0.16670897321576145,0.16777752085079956
0.016630069970074966,0.18579478923865617,0.24384238894220184
-0.022454798241144835,0.18018941324061227,0.12136585728158564
-0.07412799616789484,0.19313333039273461,0.24305994976675943
-0.09315007434090669,0.22261894741230484,0.017253946873058257
0.05397921862899066,0.16454741293389882,0.0008179709690569609
0.15839364867662764,0.13074547071662668,0.11064863383507396
0.21257687488478966,-0.05635418520149241,0.06760347237497126
0.15778176434532298,0.11523938824872657,0.1481691098368566
0.11092482131938806,0.3320177276529248,-0.12440987992313482
0.1783657282584424,-0.08054898170386998,0.23249494766474954
0.23697414780575013,-0.022671325198557593,0.1552020186625763
0.26209802057318865,0.01930816509713844,0.00012417257245461721
0.1780433986581092,0.01879412452451687,-0.011178721123153615
0.04130379652794765,0.02246718807229993,0.01978569801522115
0.013893624797502366,0.03379441888179574,0.017295222143167015
0.006658898061808884,-0.013844637238348997,-0.033759417541973556
-0.18607604686050289,0.008901093472072952,0.002074629211534597
-0.11080497575258048,-0.10017221623490094,0.03258285448980247
-0.16259948480935543,-0.04909581563505188,-0.025465084287208575
-0.015765829558237132,0.0008030788027549723,-0.10702830872851879
-0.13475035923450313,-0.05817817645070126,0.16137013385965993
-0.24816750719265754,0.03655837918250136,0.00735214213940256
-0.22348328791342775,-0.005933375917369477,-0.004886094795178143
-0.127934315688969,-0.1377591624745455,-0.03746950620870402
0.08968865031614537,-0.03013489089199567,-0.06265217176036039
-0.012744916449484223,-0.0331206697453965,0.03135077034025822
0.10243052748361713,-0.1537290331889582,0.04038680071261461
-0.02845199101284024,0.03946324437759772,-0.049768334223864036
-0.14046858667135026,-0.18587512402752362,-0.061944824069244
0.050951795602130395,-0.35510311904341135,-0.18202892018324895
0.1380859531818457,-0.09714355125656715,-0.14142198100235442
0.0038554602117233383,-0.06095308828324579,-0.16564669250910335
0.04720883409217218,-0.1407617521497716,-0.23246564937109265
0.050963675701544156,-0.14830617764878742,-0.010923011988278858
0.010230909728661242,-0.01945424431492955,-0.0801944982092185
-0.053683875717429615,0.13358579485207733,-0.037948298662690755
0.15082539968658773,0.10254617802294526,0.08086783186519972
0.10083157279520591,0.03732156841577523,0.14082231193468586
0.26914469832022675,-0.09921918614420518,0.2525984730322076
0.2631158738972154,0.054336835776375006,-0.0418891460654104
0.3088816385095948,0.13642662822721768,-0.06331386605369341
0.19498028780347723,0.0012071329014116672,-0.048139452140259636
0.15471677368505302,0.18736772658846373,-0.13253863184543144
0.1955636736581803,0.11514610117110957,0.00849810459742055
0.1989857331473764,0.04749947461218451,0.17729589317050495
0.0820043433484175,0.08620978374342687,-0.0329579801409178
0.06454676969053366,-0.15913204742113604,-0.09389801034293055
-0.12889041705929172,-0.09985510971203984,-0.25665320787374607
-0.04694305553767617,-0.23219227421120414,-0.10438804468957655
-0.0777832955728402,-0.2720451275979111,-0.18219890099603442
-0.016577457913039842,-0.11644235314818455,-0.3262532496022894
-0.013435129043354128,-0.09873173442257344,-0.17196876029372954
