X,Y,Z
0.017025784987626413,0.28085118094590455,0.1024248692853568
-0.030653205828501687,0.16129363590859463,-0.06497544828385884
0.1535478393357544,0.033704469989404545,0.01061429625914393
0.2701515525566884,-0.028729637047425705,0.10201688483080404
0.030836184170306896,0.06077443756914361,-0.07239315048928466
-0.04462604572782668,-0.05241795773213312,-0.06136600853339062
-0.16256274908349047,-0.14000002320133173,-0.03883564913343955
-0.07252371406455155,-0.14398252831973088,0.2403153735384714
0.0076382646201793546,-0.04621007567380457,0.1662441203406836
-0.0058941132638376595,-0.1157202499727309,0.1819085105825936
0.06004917397887995,-0.013230183592286622,0.10341700092430009
0.11398887473115792,0.08697718120591592,-0.07211399097995345
0.04710721906086926,0.22090327174870908,0.174727990067663
0.009892280822810712,-0.010511063165580023,0.007985894485788252
0.05741795800848108,-0.026955817407779116,-0.16524199921061056
-0.09276341663233018,-0.022808793996053435,0.11983604739304665
0.12215211651966697,-0.12347632613646654,-0.1458194220127883
0.13631319095851913,0.03696321278577035,-0.04037561868205726
0.015616095093275145,-0.08934871122630707,0.13217929170491155
0.030987797247836138,-0.12908776609452027,0.34276732087442596
0.014178774984142559,0.006754636829781002,0.19974316106959744
0.206943213422148,0.10742383396384594,0.04848488299486084
0.23223508403188303,0.2570540943332508,-0.22715067451987786
0.26901860351706336,0.2796424228775317,-0.17639021205192745
0.013863799272703786,0.08155921538719052,-0.1271794065119681
-0.014701371925963498,0.12344983500210487,-0.022011401770927252
0.2434595369649074,0.12607695975549243,-0.010836682845759033
0.24080393629842617,0.016491930195847757,-0.0003831500237565632
0.18817489027075926,0.17047089537776633,0.12406323871510205
0.10571464424831871,0.15753101379053036,0.25172119464201026
0.0747465370503626,0.06906653995105373,0.2251513143468309
0.24891646087505773,0.12675268183457666,0.23970458072026146
0.23714324401131462,0.13436797800367697,0.29623463586910564
-0.1016123352947412,0.13791000435570866,0.11402148288974821
0.09518992474768062,0.19712933352221462,0.02113354714400916
0.047883118146332865,0.07029886654613071,0.15479174500632903
-0.03545685254209839,0.16772045331197943,0.09590304449886448
-0.10639788442369913,0.055360218069728045,0.015353435527182865
0.026117753099115674,0.1087751526736773,-0.11910082143915246
-0.0010599325637223322,0.24217440580673655,0.08933391422758363
-0.08253754833032464,0.22842579073977642,0.20388796560268035
-0.07929031716408999,0.29350804483436826,0.10965866125794393
0.0588886587624727,0.08816229951436841,0.15813871176537994
0.22360280348370376,0.21789105405347248,-0.017327647977769756
0.25390891143514605,0.08564767581060745,0.1324060417111798
0.2512183741537975,0.05452503163873326,0.1438598083581548
-0.02315080890403491,-0.051546900976560686,0.17139499944238595
0.029694767561258786,-0.06765821855325199,0.23255744370939757
0.1013143438701755,-0.2092538681715618,0.42815816928758266
0.1113101372752485,-0.056231601365145656,0.2822991615272257
0.07032864664788765,-0.06488288671163926,0.3226828236210796
0.024031193888638912,0.05345358161215001,0.16055628760313428
-0.23486576288163918,0.06693059180451584,-0.05398129433193258
-0.14238562584029132,0.08365990581176902,-0.01633211667392384
-0.008302747255631942,0.16910122241075656,-0.03774023430549331
-0.0864390725648963,0.02535608778313564,-0.321479825722074
-0.18868678270652633,0.16830708209466616,-0.09954821245260587
-0.15072724722521155,0.19883109179960634,0.0015150187362079556
0.09353165477415978,0.17615326965569778,0.1811764884709623
0.08630978045440267,0.061665049540459066,0.190185657717062
-0.004266711716908157,-0.029788569582602578,0.22130366459785156
-0.23808456114167179,0.05581323609789192,0.2042303637163033
-0.026786910090591004,0.026641145387652658,-0.016325772788570753
-0.004885290873712915,0.019643868379344166,0.10777084625365102
-0.15466016761244317,-0.09738865310359253,0.15117611231362874
0.0016795541135524727,-0.10151890206349372,0.11064375658978043
0.05070329512861381,-0.1020240692167066,0.08623367729934865
0.09840741979149706,-0.0646806613304281,0.15983857901055323
0.027854382355981602,-0.01845565371399325,-0.01271769464090241
-0.14582406942509327,-0.11725575233094637,-0.005416245165514062
0.0007016129859824805,-0.048818108104413976,0.04580007034439909
-0.12833786881621356,0.12123395080395057,-0.24516395528889523
-0.24882902161448575,0.09985193644894412,-0.14628305594078456
-0.16611311734519402,-0.028580753135256494,-0.27332556672689173
-0.06964430540354898,-0.03083836450606901,-0.012793073679309097
-0.060871701142153234,-0.06945323262639509,-0.05243545660457856
-0.15253694536645748,-0.29293119690077674,-0.18004857678837813
-0.11043492274841266,-0.14569748530256807,-0.08342115588201834
-0.23186253785204347,-0.1181123986255274,0.15699576497434542
-0.28968585659137314,-0.06783035403193918,0.23219190975299275
-0.3341293018381386,-0.1439038153158466,0.04077051468632412
-0.12829863647109116,-0.09960254010864973,0.08434145946505539
0.14916244675515294,-0.13626026978950156,0.16002884894516414
0.30345697025246565,-0.1925617948138202,-0.1092287168206539
-0.048998484553964994,-0.058980355022662384,-0.21887157150439018
-0.2655925762328628,-0.1315723768198743,-0.29803923115000214
-0.2059867033323348,-0.017205229642656902,-0.2520300671056426
0.2789349843583888,-0.12803516969124684,-0.19921894001801055
-0.0009350272951367811,-0.35995230642116166,-0.2602353470375882
-0.06475846245500116,-0.3667875374701612,-0.28076905873999913
-0.11562117963966231,-0.14676884034412033,-0.11467393790787342
-0.07411433981749437,-0.237043766564702,-0.10028796081750092
-0.04469265417699786,-0.08174271884079606,0.07058726307100782
-0.12323759472007509,-0.12108338509712568,-0.35139496348504373
-0.03020918421565113,0.0066884637981455275,-0.22674066856343134
-0.020918927780350437,0.024753288114281215,-0.19414085977926832
-0.12425760261004604,0.0388889962459852,-0.26675869915387895
0.08771489070975128,-0.04435169963863145,-0.0694338859635469
-0.08420144054590636,-0.17137600171062506,0.06704395496137805
-0.10644017143727232,0.10892131545201232,0.19398291249375496
-0.048857527969248214,0.0990893030407427,-0.05728908306927446
0.12992873452070536,0.06659185414372418,-0.19463232636900016
0.036904321918473565,0.06492862869459222,0.05474896424991249
0.14551376000129476,0.10772107369562173,-0.008439757556902301
0.25303458812840585,-0.02593643987623513,-0.10646107343225268
0.05102235466309837,-0.1362723003060602,-0.05173303126650865
-0.14940162335584778,-0.08684280818406742,0.08939644995291081
-0.04284278939207922,-0.07671543636424935,0.1633490246774551
-0.039688438759725025,-0.08343077032772449,0.10488229465719012
-0.10424830362663584,0.07035923259156439,0.1271025954055707
0.00042824416093736883,0.07696227600317193,0.2448697980149346
0.213110609043948,0.0017206557073337573,-0.069632006000811
0.11518283650928214,0.29926162116120186,-0.010629478453544172
-0.061235255661502466,0.1313827950480962,-0.17614951124627498
0.05195591913955515,0.05970457462742764,-0.07983286726873506
0.13716195676692333,0.24323977614462858,-0.23132175652270487
0.11577356294243812,0.429031461395924,-0.027495386227122633
0.11380679159895868,0.17843924509961875,-0.012945881106348214
0.014270557667502654,0.05720246955893476,0.016819348583031413
-0.09739723622279418,0.005537741258521935,0.22450675879459908
-0.22251678209802223,0.12973600503706595,0.10067316751628806
-0.20116224468366534,0.13697322751605262,0.10012797759017632
-0.05156920187571103,0.16891713378428447,-0.039849841511430645
0.03518696448327122,0.10853347826888712,0.07632397378530785
0.11243511135994441,0.07572107875568014,0.27881747642799615
0.02913094350473982,0.16493013963395203,0.10613049260671092
-0.03518915475643858,0.20585760862849733,0.15168780536692833
0.052855951769368636,0.15638031230913385,0.09260650426506961
0.09235330228620045,-0.002616798947887841,0.17364368320313192
-0.03432093024728641,0.08275223523391159,0.17483202881425738
-0.11360174332816872,0.032613614239671726,0.1752370230265815
