X,Y,Z
0.016175532919705676,0.07037931716228611,-0.017321955406860826
0.24132235215245137,0.13776568091910804,-0.16890799352457955
0.0799677139143802,0.14202162211982056,0.06999664784871648
-0.07117952923884452,0.3243122699715545,-0.04132112989092063
-0.1174125989819642,0.28410500991141563,0.03252514617534752
-0.15481811163562897,0.08903401798878939,0.024245136918602656
0.025369846257598402,0.10446163397290265,0.052457383320860126
0.05696876964165191,0.07311899006524256,-0.11893755104215913
-0.03300113478281129,0.10616330105598706,0.08937368823945663
-0.16101832466828564,0.1612631358313814,0.27811367281375965
0.058520076614667293,0.00456747984433141,0.1671773206970656
-0.02185001583286325,0.0011513236169792274,-0.08329648583244785
-0.014585018810450972,-0.17564440645328194,-0.05494855133345001
0.09904148442239086,-0.0834134240829742,-0.27065045615730254
-0.00670176547997893,-0.08228202598028975,0.09149243252293954
0.03543807613430756,-0.1591333994069295,-0.1284611607737553
-0.032800085415483966,0.04848107635296832,0.13117762590407822
-0.031034241501463552,-0.05648691635220152,0.11613955348318417
-0.02319945129944826,-0.08221479014446237,-0.13990548306938622
-0.013550599901382231,-0.24128621366184305,-0.06055523502713411
0.13915333553656647,-0.17619479368412722,0.02249286203090351
0.1704859816785274,-0.2446962646659901,0.09483825270222025
0.0603777186279281,-0.0955400304026552,-0.029082233351168912
0.0742982051407421,0.023891576456833725,0.007715996228628479
0.06492913315846027,0.3612389810980855,0.049709691208546264
-0.15737753736825727,0.115277516835213,0.07807226057363637
-0.13173372812299292,0.17126363903843422,-0.11614549523472671
-0.015499050016199941,0.27347611721784326,0.12144220715614196
0.2521678286229898,0.04441880739853833,0.16242353767654094
0.02889252029729214,-0.012854759745266738,0.01874933185445321
0.018620704822373754,-0.049537864770704834,0.17696337546943475
0.020764405732673255,0.02141471304858182,0.13885352121135763
-0.05472035136503331,0.17449536859587697,0.17175440720342106
0.14047926767847727,0.14903685471816344,0.09282495473126363
-0.08572542643856944,0.09507276083054997,0.10528252551036607
-0.17594282141387158,0.07816791223617207,0.1106699503801171
-0.03792013985000369,0.18698887395341757,-0.11467761778097113
-0.020145906394753405,-0.016056513665717656,-0.046118427543963184
-0.03772366468156569,-0.18915286599453418,0.06437050285680596
-0.1420665723611647,-0.27329006662341937,0.0759870707398917
-0.0717358569330194,-0.24156813188091647,-0.03649620498414963
-0.015142591481570489,-0.3247144953959574,-0.0010845279440254013
0.06944213915141648,-0.3907508627589449,0.1340411401225985
-0.026934360313438925,0.03729345460917502,0.24807213376133902
-0.04525179001620495,0.13234617053250294,0.14585091397721633
-0.028035761382633015,-0.030271947184209995,-0.001368967347052323
-0.07059681665493694,-0.007456544018403673,-0.11491593683012809
0.012326596701891082,-0.0968249436472436,-0.05521289925896332
0.11884341073285659,0.02377307554324501,-0.014884875551532638
0.08498291846967451,0.04996073582046591,-0.12610680268300586
-0.07708674010882349,-0.009616043501146303,0.042309136506877724
-0.025390513754655862,0.016844781234749542,0.10493737667779525
0.05426073061325245,0.011768773557736707,0.24097103861885466
0.036261586838050155,0.06157595729936939,0.19987610862325964
0.10496805172239582,0.04296884134945558,0.09780011597056665
-0.06577100985417389,0.19583111355089028,0.06470129074742244
-0.23632413396211915,0.11817378738208424,0.09360602891803652
-0.10778326849451579,0.10650537008118241,0.06793592677769192
-0.09006316787373501,0.08828310900345837,0.045612935542268536
-0.13921995110444108,-0.14208580521276673,0.12077379477116415
-0.16051180706115759,-0.12572001068714073,0.009762123632985384
-0.07086903679997136,-0.1312539036330786,-0.042045776193413854
0.004147400940284304,-0.08845416351313913,-0.1628561650104497
0.04541892059939735,0.05058591368476695,-0.22709828125667317
0.17069260043091714,-0.027601414177282627,-0.08951858123000758
-0.16255090456368604,-0.13399452213447802,-0.18435234903605918
-0.22809443102581808,0.0026643425601146076,-0.051061576942864284
-0.019602369337935355,0.03164455459283403,-0.02208583465246118
0.04438996282394977,0.03110577327406687,-0.04040089725416287
-0.008272162238898942,-0.1264226360782572,-0.10515152235139867
0.04213191521439563,-0.0441267763853124,0.07591537019400427
0.08658663479913556,0.09083384611199347,-0.06149828747294263
-0.25103461407295724,-0.05832966529598057,-0.13036372866705695
-0.08019991259519149,0.056350438309821,-0.00740426671810545
0.059706186360918574,-0.04541627058607095,-0.02001846702488754
0.10613148872858208,-0.10095894638178589,0.053550039502802904
0.11224705826194134,-0.2882542548603737,-0.08880843065362641
0.12648041315786046,-0.16213610457983896,-0.134072374531633
0.03972117151186139,-0.008119760523640655,-0.10463649057281024
-0.1336115069111563,-0.040314568637484685,-0.02930436374039419
-0.11293419657267523,0.04302408289717731,0.011151309269465176
0.05332833143955157,-0.09946196781139638,-0.16723370853585537
0.28744710138309115,-0.16579647668161993,-0.19990028569589
0.13424242434285538,-0.08020571184693398,-0.011891613556254961
-0.10343559985527867,0.0650742039795713,-0.0025039108469133656
-0.043966460112220315,0.09552782636449361,0.049510152592219525
0.06485866940188656,0.04267842305129134,-0.012642570207640884
-0.044760095741954276,0.039506270354843054,0.014751969331255423
-0.05666363529536254,-0.04769601580154881,0.07359637827136936
-0.06866162817438401,-0.046320779023495795,-0.043073515651746136
-0.03054294573214751,-0.060420450013681085,-0.12588537458955662
0.01606885629559013,-0.060870237045774295,-0.0659756636054644
0.15251509702015392,0.017331796203739928,-0.142156313837387
0.007117548811654564,0.012501528913047961,-0.030862810893890858
-0.06287146472219597,-0.0924009773737633,-0.10499072286516256
-0.031529881938193095,0.07348819951707053,-0.05716151052634307
-0.09559008192199708,-0.062301077436395055,-0.08161799099047701
0.143027070650377,0.018903892844211602,-0.04753213626627978
0.07523962626264541,0.022714796162608502,-0.02414420391047817
0.03759925281478306,-0.18690591416625912,-0.20236322375959437
-0.017406641582408674,-0.014567127746768646,-0.026071614569638593
0.19783102269416364,0.13187874577899356,-0.03109318824782555
0.2612217830738221,0.07510917416056007,0.09734897961895442
0.05237402095577446,0.09699268170019133,0.05271332342044458
-0.06400029034611336,0.11159476558526274,0.13841906178167268
0.18749355098334786,0.008514532904201358,0.0295526594256888
0.11148770345452028,-0.022985023201118258,0.11089210520511827
0.12446168088313872,-0.031141840572731914,0.19356231646407793
0.014266421167152175,0.05081006001693809,0.11772234626538987
0.07531298987681245,0.2030305619682667,-0.05453400217012599
0.026750064066378414,0.0016080809216903469,-0.1736921927647862
-0.05224491553468365,-0.03491840545349836,-0.07608262767930776
0.10272238750191937,-0.09870212791270203,-0.21870391596342842
0.26626154083315184,-0.10464940871245387,-0.07222165901358851
0.1496445837310164,-0.23432366313524383,0.08020096695901341
0.07158142333593792,0.04175725328697531,-0.027310779866248178
0.01329627054156963,0.03918689814091929,0.0910826138906118
-0.17501943616991453,0.08493971339527671,0.17947681440109722
0.15303481223266455,-0.018041287630733954,0.13767537163722748
0.12763572312470542,0.12860367349978205,0.1031399591628713
-0.048004235842048756,0.039441737165205965,0.37892716783218783
-0.101865655432436,0.06634720889404841,0.3008932835496376
-0.06776145324681468,-0.024283296888136408,0.26594337893833964
-0.0879253488936753,-0.07913307374637558,0.0954943575423661
-0.12240421853856169,-0.201298626417419,0.2876348745665155
-0.10942410050276336,0.010026550836735815,0.1278395917977938
0.11468939037574988,0.054148695922553516,-0.08969184158551553
0.125441494804292,-0.07351376347425922,-0.11105935145075932
0.24630650337249066,0.03554614285839554,-0.07694717068033922
-0.012694941650860811,0.08251060933090615,-0.0988896727394992
-0.04044792565550057,0.09231128287566483,0.002137203419661518
0.008045189118997119,-0.11342390780212688,0.01949243248010338
-0.10704130757719166,0.0008105214087333751,-0.1429980631351574
-0.006997003109744736,-0.0490150366539214,-0.022025639023674617
0.01915617048799713,-0.008464046088661817,0.05303457070517847
-0.09269544700591169,-0.08607140405999633,-0.0972702580427752
-0.2256739857392265,0.10301898266039816,-0.12690881107665997
-0.12727345994812073,0.006306802125680827,0.028888092855151537
-0.06204606962243328,-0.044954359327497195,0.036117066456951494
0.20145900591577448,-0.18895237666500225,0.15924116606439553
0.2160177823875453,-0.12955746858219677,0.11866712887014197
-0.16915365466815294,-0.16397928139558973,-0.01918098970220473
0.15565280461747913,-0.008777644759410112,-0.08399070456768402
0.0329351931651683,0.0845880929546909,-0.013396359822389486
0.05727744161389209,-0.17779378028915507,0.024282299231289793
0.06435645286351965,0.006038116829293484,0.17688129513577533
-0.28917435412290915,-0.14437777244585254,0.21248280720477236
-0.07885652396355886,0.12957128964988315,0.05603823796621207
-0.09067893753506723,0.25343624745559334,-0.055015223371635225
0.081042183223741,0.24218728170721898,0.01995430933264587
-0.06564143143639253,0.06529695063077187,0.022654274747114258
0.11913980204421327,-0.1020132942445032,0.048931999781081634
0.25593549793040754,-0.10834236262854317,-0.01680698971326606
0.2159188907286203,-0.1464775711568464,0.014291039189401313
0.12087844945692695,0.049217032778441375,-0.0668697468352125
-0.007450963448380088,0.21103040826164554,-0.029380358671417302
0.307263032510306,0.019167214698501397,-0.040194806564038184
0.056478967352720344,-0.1106279810888714,0.02953116167609759
-0.0037044974075030115,0.028761402632534572,0.13001990193565421
0.005782027486125007,0.2484182950623968,0.10180906784695645
-0.09552717398110218,-0.13125107963465144,0.10980287841535263
0.1763913065125166,-0.15036672101232879,-0.07806027332428296
0.09320037975441667,-0.06596258544748143,0.125317864402567
0.18152232187097614,-0.12656084298092665,0.27263224995245533
0.18722344626515425,0.15037557709227947,0.1744147598697785
-0.07915137636362451,0.06368068518328995,-0.02253262793058909
0.04578508784932639,0.2229546400698374,-0.012344821776906304
0.07584366354315625,0.15804513587872127,0.04927793706283032
-0.10967791097517054,0.19025237024741132,0.04379510565327678
-0.2590012687919174,0.12428772251033343,0.03978026293988473
-0.10725028542118348,-0.03141781891786817,-0.005119859233032473
0.06165634147845341,0.0549032026693858,-0.07941937246822432
-0.06326069829097505,0.007201301159969881,-0.23234558256830565
