X,Y,Z
0.0,0.0,0.0
-0.05158413884789236,-0.05503133673015949,-0.058697424202336014
-0.12088894494367158,-0.10507030641192427,-0.09910878840329035
-0.09477168496039406,-0.08632487924817661,-0.13663317146276477
-0.21808705534600575,-0.12128790730179795,-0.05421146304802453
-0.12720622634607884,-0.25968375091067136,-0.01494778930868558
-0.22518415317991963,-0.22923775965833115,-0.15655029460078462
-0.4640466059664782,-0.3769080299935017,-0.23043300392589353
-0.3375133369610802,-0.5170940328557033,-0.2930898056428064
-0.23636527140877664,-0.4185565010965037,-0.5943907564434842
-0.09977919187207401,-0.3272295288179765,-0.29619485214681
0.0031434137240190924,-0.13917697526944744,-0.455780753094156
0.1510037973396006,-0.2527827630760179,-0.08142524592489422
0.16457239783930727,0.056419589775552406,-0.022887853928840934
0.14151440307926044,0.2097588362980242,0.12260248553970246
0.07979326500670661,0.2711581348715711,0.2856852930230099
0.013130156791376649,0.27045679438552933,0.1520324325715881
0.08000317215281767,0.22311932859775918,0.35420429993564884
0.037693684605712686,0.2045892107386819,0.2837042384860731
0.004269233382090405,0.162842477505255,0.19806400601563706
-0.061358049453633885,0.012392125196881584,0.26192457366564176
-0.15439226508493079,0.09858792660342862,0.04012318059765125
-0.12422736654702113,0.07842677351528185,0.08051102269838464
-0.20278127326282935,-0.016373545199487367,-0.00010210359006986025
0.017339721759491306,-0.0822538362921035,-0.07643835794048065
0.08120114024218619,0.016986436315922053,-0.14283212411980856
-0.0994675866446158,-0.02037544532293515,0.04589504370150588
-0.1347981191155017,-0.064658553975253,-0.09624615296445976
-0.16921924436132713,0.0018290345965467497,-0.09802474511793301
-0.24784179528669958,-0.11620218092717238,0.09162166480033615
0.010573474051793402,-0.18134124106509641,-0.0010763770011372742
-0.08135025881958415,-0.05009292458897917,-0.0904420624550533
-0.002561527377513202,-0.0061943199339439675,-0.027608119904741556
0.03757607556914559,-0.10207346200605973,0.024910658424231735
0.07247178064104659,-0.12572884545315538,-0.13665181821251346
0.08993267475951526,-0.125267088166861,-0.2838225259602881
0.020255588250724516,-0.13566666263496854,-0.20643988110298778
0.015284208918106463,-0.06503364349993981,-0.13159492870695028
-0.02643824179655756,-0.10854837993004382,-0.04184798203695718
0.08910084218373054,0.01678013516720421,-0.047916369648234564
-0.10226993338114573,-0.1558651526663291,0.03645218075670654
0.0187799579099117,-0.1733405309140968,0.010311584990112699
-0.06713072340058847,-0.20119988733603889,-0.2904506230369831
-0.06094504669258999,-0.31762850974404827,-0.32847519469347664
-0.056249752270250274,-0.3070878892697412,-0.31933255542044753
-0.1244237341496186,-0.1748693792330626,-0.18934732877579818
-0.17537266897112158,-0.27986105256358235,0.02317964819631929
-0.09380643637469555,-0.09169352864622318,-0.29932171012381054
-0.20928036822750962,0.045147356957842055,-0.13391771146771286
-0.30899689464357905,0.056403589406672255,-0.003151930098713826
-0.11406572458556494,-0.16765548708326533,0.10867087302372946
-0.2694107189636249,-0.1413388622474658,-0.255648871619868
-0.23316221225466324,-0.14872724213906402,-0.2752941226604001
-0.20003232324019082,-0.28000471882088485,-0.20553139309240087
-0.14093670976053566,-0.2858448540254786,-0.32580783017011866
-0.10564217313127586,-0.28847828199711695,-0.24316826143227394
-0.15731457443995,-0.2927370410767747,-0.23135289339535456
0.046669968895452246,-0.3402687968353266,-0.2893858768323561
0.16087161002590974,-0.27500736804583553,-0.26453070444030213
0.35394863348572675,-0.15947412086376647,-0.3260860211428472
0.15660815064474662,-0.1371884184390516,-0.0680143925008306
0.16418244324457487,-0.014677745589354944,-0.060524374351494936
0.02674043740398968,0.12268360788553964,0.04651682676058448
-0.05290612705160304,-0.18988994536694456,0.12337577198077554
-0.0548268342371734,0.01964012112339872,-0.21167309713273208
-0.06622866802373917,-0.1858155594058128,-0.02453597123830416
-0.039977017234086434,-0.04432436292881964,-0.008084847452554195
0.10627311775776604,-0.17508669816130984,-0.09833262561821983
0.13830422443896198,-0.045322575508565506,-0.3359971750589044
0.204706470736796,0.013388955630643337,0.016225134216574538
-0.0052609956024256,0.10625194668722196,-0.13941437950123697
-0.01931207036750476,0.20446038981260523,-0.06165672474728104
-0.04202640775006608,0.15276612581198817,0.2418526163172167
0.01421643642424526,0.14825898030297274,0.049201303347895645
-0.005064257250730854,0.10807752578422021,0.14644813878922378
-0.10528697077635955,-0.0036410032708532117,0.15099907500465382
0.04997879989641747,-0.15830188870411807,-0.10853716767965682
0.043837975726501346,-0.10535529473044661,-0.10209150163940794
0.0047512539466439685,-0.13351096019509243,0.01282936336507727
-0.08054268665673728,-0.05956206192497951,-0.17360827253668554
-0.15284862301917296,-0.14819942892115812,-0.09371178896070181
-0.013881519780182747,-0.18213852240452225,-0.20609439471377733
0.16516250720040876,-0.03100946093179957,-0.0871629420174541
0.10033474686040714,0.04335298685838351,0.06720989309415092
-0.17234730514603763,0.03813569692995468,0.07772951752419684
-0.019001367163873933,-0.04944551814979392,-0.12994959116505006
-0.02796802629100323,-0.03562991907389113,0.17469304589255336
-0.12878892476314846,-0.07681412555816683,0.0463024627366704
-0.10404936300795938,-0.1473933335623429,-0.18983077957086292
0.11815482303131024,-0.12377009428726081,-0.1333873059918
0.08456404728710411,-0.08690555020175977,-0.09927019326606432
0.06110767651275881,-0.003522162912294041,-0.04268506461540524
-0.08937551057129833,-0.03007814429351828,0.09372681300653159
-0.1963861013188068,-0.18190333998004987,-0.04748830834077215
-0.11485908975052778,-0.12575787667915583,-0.13215295787458747
-0.10746923509595899,-0.034399888485215746,-0.29774078229698336
-0.03820348809123477,-0.03039809415476514,-0.04070755687122566
-0.06346886333050661,0.006171780018887324,-0.09143032548515283
0.13639683461951446,-0.14165254877936362,-0.16526091824313277
-0.06090917818126569,0.018318201403937334,-0.06027910136574188
0.17338682343136871,0.13681836732667346,-0.07158772006543063
-0.05575615185034763,-0.014855127348796016,0.1246807263015272
0.01784124389106905,0.03570643666492943,-0.024687934200013292
-0.0731472654093367,0.03503611926267199,0.0760543345172712
-0.0011118594719397301,-0.13690406621402879,0.09935789434200416
-0.010220208298972537,0.06316479710220929,-0.31497255498799054
0.021232301432833976,-0.03697280117328984,0.09920335962490574
0.06442429038008318,-0.15295570173731265,0.09700432106518375
0.13824919488758125,-0.23052332877460713,-0.2283028115361469
0.023348401940072414,-0.12054960485650466,-0.1745596150183105
-0.1617888489579018,0.009183744560480954,-0.10480988256439425
-0.1324975767970718,-0.1815331822123284,0.12582670553634007
-0.08182128926199228,-0.30117853675514417,-0.23386368611734903
-0.10839396323798756,-0.25324272184945884,-0.258121398929194
-0.14828632229358135,-0.06849898612069996,-0.08948046073345009
0.0006062741598623772,-0.2923567717385642,-0.19102764621327487
0.02971213309358876,-0.044598642963501994,-0.3383600513242804
-0.11530252364337792,0.011639820382191022,-0.10900024355030744
-0.07727196543836314,0.03322208709883294,-0.04357495841822522
-0.27133398148331056,-0.09880494595795299,-0.002690253322622172
-0.22358860190502705,-0.3058492130305074,-0.08775774168224675
-0.2656924296752344,-0.1690137746572078,-0.3261084085355733
-0.04795053132491847,-0.20190141603870798,-0.07261303979552856
-0.24017077829782352,-0.24800654569789526,-0.23609386991386513
-0.09609114802567137,-0.27114826344892684,-0.26734997851743914
0.053187313733966846,-0.19321248886941939,-0.3461341196918247
0.17430800437250468,-0.13493949579744993,-0.062368295078012684
0.14751513653563977,0.0660584615071954,-0.05558813157210371
0.184776726023622,0.18206380443270476,0.19926129613163643
0.027813470902323376,0.3591043263829005,0.13557243560201807
-0.11208519309920102,0.20076057555966112,0.3519837843271678
-0.0659948179291775,-0.007334563021275289,0.41444776800528726
-0.1183480951715218,0.00046775827629755296,0.055851518625960196
-0.10625013414087525,-0.09988036028188477,-0.0693911656048187
-0.13767386130952503,-0.08147695308000355,-0.04783386813684627
-0.0888889160038538,-0.062111043610977995,-0.06549347924822727
-0.023320785323665036,-0.11289054230193438,-0.14780032493809364
0.1286478673417117,-0.1751901968342553,-0.24492018068070245
0.053830464102945404,-0.02773578167127169,-0.2703888069253134
0.06039660850045949,-0.08008625297597748,0.03284699946096913
-0.04929099810808235,-0.13526818700525048,-0.08363562084133752
-0.13048847695804303,-0.1757917886633991,-0.17041840622716264
-0.045530475022425555,-0.2211223151976568,-0.20857479586267277
-0.12692469283528982,-0.3131935742838331,-0.060519005412658144
-0.004889939956903233,-0.2708503018494356,-0.3556365288722445
0.03483921557996902,-0.10931056376110293,-0.08781915742040841
-0.0019078914045465856,0.08055868802839766,-0.1043587701340239
-0.14417416541860306,-0.015313127280121845,-0.19083803258199467
-0.09479659807047569,0.07119318536822086,-0.01138027082701164
-0.054636772382393645,-0.09172472835191468,0.06862631042204478
-0.03423239404027738,-0.14724963656514442,0.060514413287310886
0.07048630539286016,0.06281828191375055,0.07679384344241472
0.10982934577983461,0.04103337843221064,0.04917664945131797
-0.024355673119532392,-0.05380332755895002,0.0034619292810496166
-0.08396682983335971,-0.03277064646871754,-0.028584549186580377
-0.0014319181781852208,-0.08064282745647684,-0.02643590999274617
-0.04493733600152448,0.04650979503790846,0.042284515848326834
-0.05460546396164859,-0.09926326287794542,-0.16878994808321351
-0.08415931750112005,-0.060831415295463084,0.11445781861218352
-0.1258857324498353,-0.15512845647876966,-0.3262410713310909
-0.01059805392946353,-0.3035580097207075,-0.25743471962169673
-0.07836635703030556,-0.2351611672377533,-0.1321676897406612
-0.18340924259154168,-0.36456588816706,-0.21543567833225585
0.11032802567462802,-0.47411604067111746,-0.20857081947124934
0.008456532599823915,-0.33770402930601273,-0.6577187265789609
-0.07268942029504225,-0.538771485334211,-0.20018757615257415
-0.009589190330933292,-0.22756569513482197,-0.4537795120933832
-0.12578241315013275,0.00492017015967286,-0.2529440425461688
-0.2674523918271708,0.10562858536866909,-0.09940327379572807
-0.17647486154468023,-0.09963090138702817,-0.06296152134705467
-0.08948863341880114,-0.15088236196338545,-0.09869574468663701
0.0012383028028892656,-0.12781801767966408,-0.17027323410699446
-0.001477863914442554,-0.046280862117333114,-0.1671617295064064
-0.032690926278896915,0.007476607072236168,-0.11102876201889647
0.07147714250450903,-0.05495090219875057,0.07594233367546227
0.1472092718807227,-0.07356826735066477,-0.1303100665876866
0.31163783479315477,-0.01382684478491638,-0.03534531582446082
-0.01887997057528229,0.239457123134686,-0.08347376623427814
-0.02959042139006534,0.21211974571440587,0.3068599025935911
-0.05826703706907829,0.10645431740801166,0.15037363094967213
-0.007692731895650402,0.20545399194060587,0.16579429590426858
-0.07623699991444477,0.15470217747528428,0.07285013864431913
-0.10464256547476311,0.07156718962615691,0.2088931208602279
-0.13397349441896697,-0.0063348779364576,0.05482166335846051
-0.2105531533413338,-0.18777395999693655,0.054818194425303834
-0.1812563011603066,-0.3073121409492533,-0.09037262955060202
-0.38639185949696786,-0.22279919112668442,-0.3135626329793553
-0.3249111900342703,-0.4230631408349902,-0.32211073398485646
-0.23984278455515484,-0.43068196036943945,-0.2690872918402887
-0.2877546346638498,-0.23330413284809787,-0.5116052729892151
-0.23006457414810585,-0.14992530571835325,-0.25966080700449573
-0.11996019640632283,-0.24839041270686296,-0.09183410427462088
-0.3559370900312123,-0.2780682012300918,-0.20559886538469696
-0.2316600233957706,-0.2656236356303726,-0.2616694705151065
-0.21072772529347655,-0.12245898788059573,-0.2225311802996309
-0.17248007401234633,-0.1501972756667641,-0.09038132860879766
-0.23776624181118308,-0.11391055620347527,-0.10209447893258908
-0.3687318587829742,-0.13024127438478805,-0.36278948341042866
-0.4476390417478463,-0.33285027430233166,-0.027896237537121005
-0.4401343807431525,-0.39941929274448135,-0.09942509590229853
-0.1098560052907673,-0.510045524673657,-0.48963014078647094
-0.0699587758331393,-0.23922525841281406,-0.6113690103398105
-0.047280145759293145,-0.33060990697127746,-0.29368388989090544
0.02122172352937622,-0.15921919655084915,-0.2808486011719549
-0.015192095534734431,-0.06806144800474526,-0.3486868343443375
-0.07036990107734883,0.02315957555345151,-0.015729477638377926
-0.1297852239692352,-0.21233610260140665,0.09134072839369042
-0.10814854418990019,-0.13974062444118746,-0.1624388124850554
-0.07766632371577079,0.0012895708145927998,-0.15882487592881736
-0.1431351073532767,0.0871370795201093,-0.1643527429183999
-0.043943925448853026,0.04632585705743343,0.013885479272655502
-0.028618361552197675,0.17878791340946618,-0.06226504737716935
0.08165955075409623,0.13651351901919,0.15527864242131656
-0.029039037462882673,-0.028194303851223762,0.15641726906578185
-0.08497027170375146,-0.05703483951991342,-0.0548698900260365
-0.09767880469647713,-0.2047314541368696,-0.13587742198965433
-0.08489161992002642,-0.0647804424446883,-0.2831446244820047
-0.23808220849865605,-0.12053107883879853,0.06034255262284601
-0.10655179694428757,-0.1420377763049716,-0.007148657022255381
-0.1318703766906975,-0.15945601000839482,-0.1873703254074798
0.04341771140812524,-0.1290333409336285,-0.16381235615041015
-0.052497098707763694,-0.03156749657267838,0.1725744206929558
-0.24794701943129066,0.17388406737332476,-0.07367230134050504
0.009419828397641161,-0.14581031930830463,0.21858340477629737
0.12581159315276336,-0.10315731237413231,-0.03893859058991524
0.00911078913876505,-0.0350780568294969,-0.18249226501698382
0.22623292952871382,-0.11504940477841193,-0.0923732911250926
0.109075731886694,0.043675911764094126,-0.08312488715788893
0.1405733916995224,0.12316477898637805,0.05016818455701233
0.005562526638903956,0.12586997365412356,0.04391532977987851
-0.25538739503119984,0.25744799951124775,0.107706507267923
-0.2116410619314257,0.11821627065950316,0.09824914602150195
-0.32069637222191594,-0.07206226942144331,0.054657112717177866
-0.23476773696139389,-0.35888338505359885,-0.11571210463756229
-0.05115309362611893,-0.49981366745326544,-0.2690894899068256
-0.1656790813671908,-0.47027097065831525,-0.602376600102418
-0.20219211320618125,-0.3654032157310901,-0.3938794427216859
-0.08089624975316434,-0.3549679290788566,-0.21835580314294184
-0.12235768378656917,-0.04104953392466712,-0.1311060666102642
-0.14064756227652242,-0.18284798797806234,0.09106578169941901
-0.17025363443853098,-0.19328831361762377,-0.11161950390940328
-0.20496130696602577,-0.28713676339080535,-0.243004757020463
-0.3431152802132223,-0.3008087215822472,-0.3319687183680734
-0.25320108417089093,-0.520613051469433,-0.22385545036484758
-0.1691979512353618,-0.6958201387736103,-0.5963654503363303
-0.16873028954034622,-0.5724168407615556,-0.7028870071536252
-0.1659008951123166,-0.5622304309023807,-0.4384415159133077
-0.057353790804000465,-0.4300957295209211,-0.4515457282633171
-0.030864404232186414,-0.34955841646583014,-0.44588080911660266
0.06452499400507412,-0.24087041350359062,-0.23612537096200858
-0.009967355943539626,-0.3123289883692044,-0.10971276635948042
-0.0008952547201082897,-0.10739763136462728,-0.4569616223760573
-0.1529097725607138,-0.07934239486265302,-0.10843006503165556
-0.033889799715639685,0.018303065566665694,-0.221835497483157
-0.060504200832303935,-0.07648442621455215,0.15650338779743297
-0.11460236180377383,0.06932668272347312,-0.09242966610286549
-0.28387668065400795,-0.12906335443787553,0.05842383187494491
-0.16375565383583723,-0.23084828174722577,0.004027551765957371
-0.15666256756119956,-0.32746467974359,-0.22990658925981894
-0.12754596865390938,-0.17541521634027282,-0.2677176649252895
-0.014577446545773892,-0.2017144500818356,-0.33214852520351273
-0.11062508207412271,-0.06580281506563355,-0.15376189981302685
-0.16440090243198957,0.03893993955725218,-0.07146894955722742
-0.08329558159786168,-0.00022267025247663802,0.013952249624931867
-0.10120903972490675,0.003505623841401885,-0.04806360150544522
